Time (s),Amplitude
0.342993,0.058777
0.343039,0.026123
0.343084,-0.024200
0.343129,-0.061676
0.343175,-0.056396
0.343220,-0.010620
0.343265,0.032349
0.343311,0.037445
0.343356,0.016235
0.343401,-0.001312
0.343447,-0.002563
0.343492,0.006378
0.343537,0.008087
0.343583,-0.011047
0.343628,-0.037659
0.343673,-0.040955
0.343719,-0.009949
0.343764,0.032959
0.343810,0.054718
0.343855,0.038696
0.343900,-0.004639
0.343946,-0.042480
0.343991,-0.046173
0.344036,-0.019104
0.344082,0.011932
0.344127,0.027252
0.344172,0.023804
0.344218,0.005737
0.344263,-0.015747
0.344308,-0.024017
0.344354,-0.015076
0.344399,0.001282
0.344444,0.017395
0.344490,0.024902
0.344535,0.013977
0.344580,-0.010010
0.344626,-0.028656
0.344671,-0.029907
0.344717,-0.009399
0.344762,0.028503
0.344807,0.056061
0.344853,0.042908
0.344898,-0.002472
0.344943,-0.044312
0.344989,-0.055450
0.345034,-0.028961
0.345079,0.017761
0.345125,0.049896
0.345170,0.044861
0.345215,0.011536
0.345261,-0.023651
0.345306,-0.039948
0.345351,-0.029572
0.345397,0.000854
0.345442,0.027039
0.345488,0.027435
0.345533,0.010101
0.345578,-0.003662
0.345624,-0.007843
0.345669,-0.005798
0.345714,-0.000854
0.345760,-0.001526
0.345805,-0.009979
0.345850,-0.012238
0.345896,0.000031
0.345941,0.014587
0.345986,0.018890
0.346032,0.011932
0.346077,-0.007843
0.346122,-0.032501
0.346168,-0.036987
0.346213,-0.011963
0.346259,0.020447
0.346304,0.037537
0.346349,0.032013
0.346395,0.000977
0.346440,-0.043457
0.346485,-0.067017
0.346531,-0.042358
0.346576,0.020996
0.346621,0.079773
0.346667,0.087769
0.346712,0.031403
0.346757,-0.052765
0.346803,-0.102753
0.346848,-0.081512
0.346893,-0.004272
0.346939,0.078156
0.346984,0.112854
0.347029,0.070190
0.347075,-0.029907
0.347120,-0.112946
0.347166,-0.111572
0.347211,-0.036072
0.347256,0.047729
0.347302,0.086609
0.347347,0.065063
0.347392,0.004547
0.347438,-0.042877
0.347483,-0.041077
0.347528,-0.013031
0.347574,0.001648
0.347619,-0.000305
0.347664,-0.006104
0.347710,-0.005920
0.347755,0.015747
0.347800,0.050385
0.347846,0.052460
0.347891,0.005707
0.347937,-0.046600
0.347982,-0.063965
0.348027,-0.040985
0.348073,0.014618
0.348118,0.072510
0.348163,0.082397
0.348209,0.031708
0.348254,-0.036865
0.348299,-0.076721
0.348345,-0.066895
0.348390,-0.008850
0.348435,0.058929
0.348481,0.079285
0.348526,0.042206
0.348571,-0.009644
0.348617,-0.042603
0.348662,-0.047668
0.348707,-0.020233
0.348753,0.021393
0.348798,0.038666
0.348844,0.024414
0.348889,0.002777
0.348934,-0.013855
0.348980,-0.020996
0.349025,-0.012115
0.349070,0.001984
0.349116,0.006073
0.349161,0.006317
0.349206,0.005341
0.349252,-0.009399
0.349297,-0.027161
0.349342,-0.023315
0.349388,-0.003326
0.349433,0.012390
0.349478,0.019287
0.349524,0.015686
0.349569,-0.003906
0.349615,-0.027100
0.349660,-0.029907
0.349705,-0.011292
0.349751,0.008667
0.349796,0.018433
0.349841,0.015778
0.349887,0.002686
0.349932,-0.006683
0.349977,-0.002289
0.350023,0.003510
0.350068,-0.001038
0.350113,-0.008820
0.350159,-0.011749
0.350204,-0.007050
0.350249,0.007996
0.350295,0.024353
0.350340,0.024445
0.350385,0.005402
0.350431,-0.018677
0.350476,-0.032715
0.350522,-0.026367
0.350567,0.004181
0.350612,0.042725
0.350658,0.054901
0.350703,0.026154
0.350748,-0.019470
0.350794,-0.050293
0.350839,-0.049438
0.350884,-0.012756
0.350930,0.040253
0.350975,0.067383
0.351020,0.045837
0.351066,-0.004425
0.351111,-0.050354
0.351156,-0.064148
0.351202,-0.031769
0.351247,0.020264
0.351293,0.044098
0.351338,0.029510
0.351383,0.004913
0.351429,-0.007477
0.351474,-0.003357
0.351519,0.006500
0.351565,-0.001190
0.351610,-0.028839
0.351655,-0.043732
0.351701,-0.023407
0.351746,0.014526
0.351791,0.039612
0.351837,0.036835
0.351882,0.010040
0.351927,-0.022919
0.351973,-0.037445
0.352018,-0.023956
0.352063,0.000763
0.352109,0.016266
0.352154,0.018188
0.352200,0.009857
0.352245,-0.006317
0.352290,-0.020142
0.352336,-0.019135
0.352381,-0.005524
0.352426,0.013062
0.352472,0.030090
0.352517,0.028503
0.352562,-0.000366
0.352608,-0.034454
0.352653,-0.046234
0.352698,-0.027313
0.352744,0.016296
0.352789,0.058777
0.352834,0.061920
0.352880,0.019165
0.352925,-0.033997
0.352971,-0.059967
0.353016,-0.045624
0.353061,-0.000732
0.353107,0.045563
0.353152,0.059204
0.353197,0.030914
0.353243,-0.013062
0.353288,-0.039490
0.353333,-0.036926
0.353379,-0.012024
0.353424,0.020447
0.353469,0.037506
0.353515,0.025299
0.353560,0.000793
0.353605,-0.012970
0.353651,-0.014954
0.353696,-0.008209
0.353741,0.002594
0.353787,0.001709
0.353832,-0.008423
0.353878,-0.005676
0.353923,0.010193
0.353968,0.019470
0.354014,0.015594
0.354059,0.001251
0.354104,-0.020813
0.354150,-0.034943
0.354195,-0.023224
0.354240,0.009430
0.354286,0.040649
0.354331,0.049072
0.354376,0.021362
0.354422,-0.034882
0.354467,-0.079498
0.354512,-0.069153
0.354558,-0.006561
0.354603,0.062469
0.354649,0.091736
0.354694,0.059052
0.354739,-0.020813
0.354785,-0.093170
0.354830,-0.102386
0.354875,-0.040466
0.354921,0.053802
0.354966,0.121460
0.355011,0.108063
0.355057,0.012817
0.355102,-0.087402
0.355147,-0.112885
0.355193,-0.061249
0.355238,0.015808
0.355283,0.067841
0.355329,0.066010
0.355374,0.021545
0.355420,-0.017181
0.355465,-0.020874
0.355510,-0.007050
0.355556,0.000092
0.355601,-0.006622
0.355646,-0.022217
0.355692,-0.023865
0.355737,0.008270
0.355782,0.050751
0.355828,0.058289
0.355873,0.023438
0.355918,-0.023926
0.355964,-0.056793
0.356009,-0.055267
0.356054,-0.009949
0.356100,0.049561
0.356145,0.073242
0.356190,0.045807
0.356236,-0.009705
0.356281,-0.059784
0.356327,-0.069916
0.356372,-0.029419
0.356417,0.024963
0.356463,0.049438
0.356508,0.038666
0.356553,0.007019
0.356599,-0.029053
0.356644,-0.042664
0.356689,-0.023315
0.356735,0.002930
0.356780,0.013245
0.356825,0.012024
0.356871,0.005646
0.356916,-0.005341
0.356961,-0.012024
0.357007,-0.008759
0.357052,-0.001709
0.357098,0.008392
0.357143,0.021118
0.357188,0.019928
0.357234,-0.003326
0.357279,-0.027649
0.357324,-0.031616
0.357370,-0.015106
0.357415,0.013367
0.357460,0.038788
0.357506,0.038330
0.357551,0.008514
0.357596,-0.023743
0.357642,-0.034851
0.357687,-0.023041
0.357732,0.002533
0.357778,0.024200
0.357823,0.023743
0.357868,0.007385
0.357914,-0.002258
0.357959,-0.000031
0.358005,0.002777
0.358050,0.000977
0.358095,-0.003357
0.358141,-0.007568
0.358186,-0.007477
0.358231,0.000824
0.358277,0.015503
0.358322,0.025757
0.358367,0.016449
0.358413,-0.012726
0.358458,-0.039246
0.358503,-0.039764
0.358549,-0.011200
0.358594,0.028381
0.358639,0.051300
0.358685,0.039154
0.358730,-0.002045
0.358776,-0.045135
0.358821,-0.060120
0.358866,-0.033478
0.358912,0.021759
0.358957,0.069672
0.359002,0.071350
0.359048,0.020477
0.359093,-0.040985
0.359138,-0.062012
0.359184,-0.036652
0.359229,0.000610
0.359274,0.019897
0.359320,0.014130
0.359365,0.000122
0.359410,0.004150
0.359456,0.023376
0.359501,0.028809
0.359546,0.009583
0.359592,-0.019714
0.359637,-0.039185
0.359683,-0.032440
0.359728,-0.000214
0.359773,0.030640
0.359819,0.033844
0.359864,0.014343
0.359909,-0.005035
0.359955,-0.011444
0.360000,-0.007721
0.360045,-0.001709
0.360091,0.002075
0.360136,0.002472
0.360181,0.000977
0.360227,0.000031
0.360272,-0.002075
0.360317,-0.007111
0.360363,-0.007446
0.360408,0.004913
0.360454,0.024017
0.360499,0.033234
0.360544,0.015198
0.360590,-0.030609
0.360635,-0.069946
0.360680,-0.060913
0.360726,-0.003693
0.360771,0.057068
0.360816,0.075836
0.360862,0.042694
0.360907,-0.016296
0.360952,-0.061462
0.360998,-0.063019
0.361043,-0.021820
0.361088,0.029205
0.361134,0.053528
0.361179,0.040283
0.361224,0.003204
0.361270,-0.032135
0.361315,-0.040833
0.361361,-0.020905
0.361406,0.006104
0.361451,0.022552
0.361497,0.022644
0.361542,0.007904
0.361587,-0.008545
0.361633,-0.011810
0.361678,-0.004028
0.361723,0.000183
0.361769,-0.005646
0.361814,-0.012573
0.361859,-0.009949
0.361905,0.003693
0.361950,0.019836
0.361995,0.024841
0.362041,0.011292
0.362086,-0.015808
0.362132,-0.041504
0.362177,-0.043671
0.362222,-0.006989
0.362268,0.050476
0.362313,0.081940
0.362358,0.055298
0.362404,-0.015442
0.362449,-0.082489
0.362494,-0.098236
0.362540,-0.043945
0.362585,0.051239
0.362630,0.120697
0.362676,0.109802
0.362721,0.018005
0.362766,-0.097778
0.362812,-0.151947
0.362857,-0.096924
0.362902,0.020447
0.362948,0.102509
0.362993,0.100616
0.363039,0.038391
0.363084,-0.034424
0.363129,-0.069305
0.363175,-0.047272
0.363220,-0.005310
0.363265,0.010315
0.363311,0.001404
0.363356,-0.005798
0.363401,0.002380
0.363447,0.026337
0.363492,0.045532
0.363537,0.026459
0.363583,-0.026825
0.363628,-0.063477
0.363673,-0.051697
0.363719,-0.009460
0.363764,0.035645
0.363810,0.062500
0.363855,0.047119
0.363900,-0.007721
0.363946,-0.058655
0.363991,-0.067657
0.364036,-0.031799
0.364082,0.027283
0.364127,0.069153
0.364172,0.058929
0.364218,0.011047
0.364263,-0.029358
0.364308,-0.042694
0.364354,-0.030762
0.364399,0.004150
0.364444,0.039032
0.364490,0.040497
0.364535,0.014160
0.364580,-0.006866
0.364626,-0.013092
0.364671,-0.012543
0.364717,-0.003540
0.364762,0.010284
0.364807,0.014771
0.364853,0.009155
0.364898,-0.000977
0.364943,-0.017059
0.364989,-0.027771
0.365034,-0.015564
0.365079,0.010406
0.365125,0.026611
0.365170,0.025177
0.365215,0.007355
0.365261,-0.021210
0.365306,-0.038818
0.365351,-0.027313
0.365397,0.001526
0.365442,0.024200
0.365488,0.028473
0.365533,0.013489
0.365578,-0.006805
0.365624,-0.012115
0.365669,-0.003204
0.365714,0.001038
0.365760,-0.004639
0.365805,-0.008759
0.365850,-0.005707
0.365896,0.000183
0.365941,0.006805
0.365986,0.012848
0.366032,0.010040
0.366077,-0.007721
0.366122,-0.029816
0.366168,-0.034637
0.366213,-0.011658
0.366259,0.025421
0.366304,0.048035
0.366349,0.037079
0.366395,-0.000153
0.366440,-0.037567
0.366485,-0.051300
0.366531,-0.030487
0.366576,0.017120
0.366621,0.060760
0.366667,0.064178
0.366712,0.020721
0.366757,-0.036926
0.366803,-0.065887
0.366848,-0.048035
0.366893,-0.001038
0.366939,0.037811
0.366984,0.041626
0.367029,0.017151
0.367075,-0.004639
0.367120,-0.004944
0.367166,0.005646
0.367211,0.005219
0.367256,-0.013733
0.367302,-0.035553
0.367347,-0.034302
0.367392,-0.001892
0.367438,0.037201
0.367483,0.049194
0.367528,0.026306
0.367574,-0.009644
0.367619,-0.031494
0.367664,-0.027405
0.367710,-0.007507
0.367755,0.007690
0.367800,0.009155
0.367846,0.003876
0.367891,0.000122
0.367937,0.000122
0.367982,0.001831
0.368027,0.001312
0.368073,-0.000061
0.368118,0.003723
0.368163,0.009918
0.368209,0.006256
0.368254,-0.012115
0.368299,-0.032410
0.368345,-0.033325
0.368390,-0.004028
0.368435,0.040833
0.368481,0.064758
0.368526,0.042114
0.368571,-0.013977
0.368617,-0.063080
0.368662,-0.070038
0.368707,-0.027985
0.368753,0.034729
0.368798,0.071686
0.368844,0.057037
0.368889,0.006531
0.368934,-0.040924
0.368980,-0.054688
0.369025,-0.031036
0.369070,0.007690
0.369116,0.031891
0.369161,0.029053
0.369206,0.009705
0.369252,-0.009094
0.369297,-0.016724
0.369342,-0.011017
0.369388,-0.000946
0.369433,0.001099
0.369478,-0.003601
0.369524,-0.004456
0.369569,0.001404
0.369615,0.009613
0.369660,0.014709
0.369705,0.008484
0.369751,-0.010986
0.369796,-0.029938
0.369841,-0.030914
0.369887,-0.006317
0.369932,0.035095
0.369977,0.063232
0.370023,0.046722
0.370068,-0.010284
0.370113,-0.067688
0.370159,-0.084076
0.370204,-0.040955
0.370249,0.041992
0.370295,0.106476
0.370340,0.100006
0.370385,0.020294
0.370431,-0.085693
0.370476,-0.144653
0.370522,-0.101685
0.370567,0.016937
0.370612,0.112518
0.370658,0.117126
0.370703,0.048096
0.370748,-0.037964
0.370794,-0.086853
0.370839,-0.068756
0.370884,-0.011322
0.370930,0.025665
0.370975,0.023529
0.371020,0.007660
0.371066,-0.000122
0.371111,0.009033
0.371156,0.027344
0.371202,0.021423
0.371247,-0.021301
0.371293,-0.058197
0.371338,-0.050262
0.371383,-0.010590
0.371429,0.030731
0.371474,0.055023
0.371519,0.043274
0.371565,-0.004669
0.371610,-0.048828
0.371655,-0.053650
0.371701,-0.024475
0.371746,0.017578
0.371791,0.050354
0.371837,0.047729
0.371882,0.010864
0.371927,-0.022919
0.371973,-0.030853
0.372018,-0.021149
0.372063,0.001740
0.372109,0.030121
0.372154,0.037170
0.372200,0.015839
0.372245,-0.007690
0.372290,-0.017853
0.372336,-0.017914
0.372381,-0.005737
0.372426,0.014618
0.372472,0.024200
0.372517,0.016083
0.372562,-0.000702
0.372608,-0.021851
0.372653,-0.037323
0.372698,-0.024200
0.372744,0.015289
0.372789,0.044281
0.372834,0.040375
0.372880,0.011719
0.372925,-0.026520
0.372971,-0.051788
0.373016,-0.039886
0.373061,0.000519
0.373107,0.032379
0.373152,0.035278
0.373197,0.016785
0.373243,-0.008057
0.373288,-0.021362
0.373333,-0.013885
0.373379,-0.001556
0.373424,-0.001404
0.373469,-0.007019
0.373515,-0.006683
0.373560,-0.000092
0.373605,0.009613
0.373651,0.017731
0.373696,0.013123
0.373741,-0.007477
0.373787,-0.027618
0.373832,-0.028687
0.373878,-0.009644
0.373923,0.017212
0.373968,0.035278
0.374014,0.029724
0.374059,0.001221
0.374104,-0.028717
0.374150,-0.038239
0.374195,-0.022797
0.374240,0.010864
0.374286,0.045135
0.374331,0.051453
0.374376,0.018494
0.374422,-0.027924
0.374467,-0.053375
0.374512,-0.043762
0.374558,-0.003021
0.374603,0.042358
0.374649,0.053345
0.374694,0.024780
0.374739,-0.006378
0.374785,-0.015472
0.374830,-0.010742
0.374875,-0.002716
0.374921,0.001251
0.374966,-0.006073
0.375011,-0.012939
0.375057,-0.001709
0.375102,0.018188
0.375147,0.024475
0.375193,0.013519
0.375238,-0.004364
0.375283,-0.019012
0.375329,-0.021027
0.375374,-0.007782
0.375420,0.008453
0.375465,0.012909
0.375510,0.007172
0.375556,0.000671
0.375601,-0.005615
0.375646,-0.008911
0.375692,-0.004181
0.375737,0.000427
0.375782,-0.000153
0.375828,0.002899
0.375873,0.004578
0.375918,-0.009979
0.375964,-0.028900
0.376009,-0.027649
0.376054,-0.004150
0.376100,0.028320
0.376145,0.051331
0.376190,0.039276
0.376236,-0.011261
0.376281,-0.061005
0.376327,-0.067627
0.376372,-0.027863
0.376417,0.029633
0.376463,0.067841
0.376508,0.059265
0.376553,0.009247
0.376599,-0.042175
0.376644,-0.058411
0.376689,-0.035370
0.376735,0.007477
0.376780,0.044373
0.376825,0.050903
0.376871,0.021271
0.376916,-0.018372
0.376961,-0.036377
0.377007,-0.027374
0.377052,-0.004395
0.377098,0.015625
0.377143,0.018341
0.377188,0.006775
0.377234,-0.000153
0.377279,0.005157
0.377324,0.012085
0.377370,0.008545
0.377415,-0.011353
0.377460,-0.039551
0.377506,-0.047455
0.377551,-0.011993
0.377596,0.049438
0.377642,0.086609
0.377687,0.063354
0.377732,-0.009888
0.377778,-0.083466
0.377823,-0.102325
0.377868,-0.048950
0.377914,0.040131
0.377959,0.105438
0.378005,0.103027
0.378050,0.025085
0.378095,-0.082489
0.378141,-0.134369
0.378186,-0.087250
0.378231,0.008789
0.378277,0.075531
0.378322,0.081360
0.378367,0.036682
0.378413,-0.024628
0.378458,-0.054626
0.378503,-0.036835
0.378549,-0.005585
0.378594,0.008545
0.378639,0.007812
0.378685,0.001434
0.378730,0.000458
0.378776,0.016571
0.378821,0.033966
0.378866,0.021423
0.378912,-0.014679
0.378957,-0.036621
0.379002,-0.030487
0.379048,-0.008057
0.379093,0.022797
0.379138,0.045898
0.379184,0.035492
0.379229,-0.001770
0.379274,-0.031158
0.379320,-0.036194
0.379365,-0.019470
0.379410,0.012695
0.379456,0.037079
0.379501,0.030914
0.379546,0.006744
0.379592,-0.011383
0.379637,-0.018982
0.379683,-0.015350
0.379728,0.000366
0.379773,0.011383
0.379819,0.005829
0.379864,-0.000946
0.379909,0.001190
0.379955,0.000824
0.380000,-0.003967
0.380045,-0.002228
0.380091,0.005157
0.380136,0.011353
0.380181,0.013123
0.380227,0.000061
0.380272,-0.030121
0.380317,-0.049042
0.380363,-0.030090
0.380408,0.015778
0.380454,0.054565
0.380499,0.056946
0.380544,0.018799
0.380590,-0.033264
0.380635,-0.060089
0.380680,-0.042542
0.380726,-0.001129
0.380771,0.030426
0.380816,0.037292
0.380862,0.019989
0.380907,-0.007843
0.380952,-0.020660
0.380998,-0.012146
0.381043,-0.001587
0.381088,0.000183
0.381134,-0.002136
0.381179,-0.004364
0.381224,-0.000519
0.381270,0.013641
0.381315,0.024994
0.381361,0.016724
0.381406,-0.007050
0.381451,-0.028595
0.381497,-0.033417
0.381542,-0.013672
0.381587,0.021667
0.381633,0.043182
0.381678,0.032074
0.381723,0.002319
0.381769,-0.023651
0.381814,-0.033844
0.381859,-0.021606
0.381905,0.007965
0.381950,0.032623
0.381995,0.032318
0.382041,0.010803
0.382086,-0.012970
0.382132,-0.026825
0.382177,-0.023804
0.382222,-0.002563
0.382268,0.018036
0.382313,0.017487
0.382358,0.004852
0.382404,-0.000122
0.382449,0.002899
0.382494,0.005585
0.382540,0.003571
0.382585,-0.006622
0.382630,-0.018555
0.382676,-0.016541
0.382721,-0.001862
0.382766,0.009033
0.382812,0.010468
0.382857,0.005890
0.382902,-0.001373
0.382948,-0.004242
0.382993,0.000275
0.383039,0.002533
0.383084,-0.005066
0.383129,-0.014587
0.383175,-0.013489
0.383220,-0.001953
0.383265,0.008972
0.383311,0.012115
0.383356,0.007019
0.383401,-0.001129
0.383447,-0.000214
0.383492,0.009979
0.383537,0.008972
0.383583,-0.012787
0.383628,-0.035095
0.383673,-0.034363
0.383719,-0.006744
0.383764,0.033905
0.383810,0.058502
0.383855,0.041077
0.383900,-0.007965
0.383946,-0.048950
0.383991,-0.053986
0.384036,-0.023560
0.384082,0.021240
0.384127,0.048981
0.384172,0.040619
0.384218,0.007263
0.384263,-0.025574
0.384308,-0.040466
0.384354,-0.028900
0.384399,0.004822
0.384444,0.035461
0.384490,0.038330
0.384535,0.015839
0.384580,-0.012085
0.384626,-0.029297
0.384671,-0.026215
0.384717,-0.005219
0.384762,0.013123
0.384807,0.011932
0.384853,0.001556
0.384898,0.000519
0.384943,0.009857
0.384989,0.019043
0.385034,0.014038
0.385079,-0.015198
0.385125,-0.050232
0.385170,-0.052826
0.385215,-0.013397
0.385261,0.040771
0.385306,0.074432
0.385351,0.059509
0.385397,-0.006317
0.385442,-0.081024
0.385488,-0.106537
0.385533,-0.056976
0.385578,0.042603
0.385624,0.123749
0.385669,0.118225
0.385714,0.028931
0.385760,-0.065826
0.385805,-0.097260
0.385850,-0.061249
0.385896,0.003448
0.385941,0.049225
0.385986,0.046814
0.386032,0.014557
0.386077,-0.003174
0.386122,0.004730
0.386168,0.014099
0.386213,0.006226
0.386259,-0.020294
0.386304,-0.047058
0.386349,-0.040894
0.386395,0.001465
0.386440,0.039764
0.386485,0.043732
0.386531,0.020844
0.386576,-0.011871
0.386621,-0.038330
0.386667,-0.038055
0.386712,-0.010284
0.386757,0.017273
0.386803,0.025757
0.386848,0.018768
0.386893,-0.000153
0.386939,-0.021362
0.386984,-0.023193
0.387029,-0.007385
0.387075,0.001068
0.387120,-0.000793
0.387166,-0.000061
0.387211,0.000549
0.387256,-0.000061
0.387302,0.006439
0.387347,0.011261
0.387392,0.000305
0.387438,-0.013611
0.387483,-0.013062
0.387528,-0.004517
0.387574,0.001343
0.387619,0.002289
0.387664,-0.003296
0.387710,-0.004547
0.387755,0.014343
0.387800,0.037079
0.387846,0.031647
0.387891,0.001404
0.387937,-0.027039
0.387982,-0.039581
0.388027,-0.026642
0.388073,0.012421
0.388118,0.046997
0.388163,0.044800
0.388209,0.013611
0.388254,-0.017975
0.388299,-0.033539
0.388345,-0.026428
0.388390,-0.001740
0.388435,0.016937
0.388481,0.015289
0.388526,0.005432
0.388571,-0.001617
0.388617,-0.007660
0.388662,-0.008514
0.388707,-0.001831
0.388753,-0.001495
0.388798,-0.012726
0.388844,-0.016754
0.388889,-0.001953
0.388934,0.019257
0.388980,0.030304
0.389025,0.021179
0.389070,-0.007782
0.389116,-0.035797
0.389161,-0.037689
0.389206,-0.013489
0.389252,0.015411
0.389297,0.030853
0.389342,0.025391
0.389388,0.002930
0.389433,-0.017639
0.389478,-0.019928
0.389524,-0.010040
0.389569,0.003021
0.389615,0.018921
0.389660,0.026489
0.389705,0.012146
0.389751,-0.013611
0.389796,-0.025665
0.389841,-0.016266
0.389887,-0.001343
0.389932,0.001404
0.389977,-0.008087
0.390023,-0.012604
0.390068,0.005005
0.390113,0.035828
0.390159,0.046875
0.390204,0.021057
0.390249,-0.021912
0.390295,-0.048462
0.390340,-0.040100
0.390385,-0.006073
0.390431,0.023621
0.390476,0.026154
0.390522,0.009644
0.390567,-0.000488
0.390612,0.004364
0.390658,0.010529
0.390703,0.006256
0.390748,-0.007324
0.390794,-0.020264
0.390839,-0.018799
0.390884,-0.003082
0.390930,0.008545
0.390975,0.006805
0.391020,0.000854
0.391066,0.000366
0.391111,0.006042
0.391156,0.012543
0.391202,0.009064
0.391247,-0.010925
0.391293,-0.033508
0.391338,-0.034454
0.391383,-0.007721
0.391429,0.027252
0.391474,0.044861
0.391519,0.032288
0.391565,-0.004761
0.391610,-0.042206
0.391655,-0.050995
0.391701,-0.023895
0.391746,0.018646
0.391791,0.048431
0.391837,0.045471
0.391882,0.010437
0.391927,-0.029694
0.391973,-0.043915
0.392018,-0.026978
0.392063,0.002472
0.392109,0.021851
0.392154,0.019623
0.392200,0.005249
0.392245,-0.000183
0.392290,0.009003
0.392336,0.015839
0.392381,0.005341
0.392426,-0.017426
0.392472,-0.036591
0.392517,-0.033295
0.392562,0.003082
0.392608,0.050812
0.392653,0.067841
0.392698,0.035858
0.392744,-0.024139
0.392789,-0.070953
0.392834,-0.071045
0.392880,-0.020416
0.392925,0.052063
0.392971,0.098999
0.393016,0.080353
0.393061,-0.003998
0.393107,-0.096710
0.393152,-0.120972
0.393197,-0.058655
0.393243,0.030518
0.393288,0.078857
0.393333,0.067474
0.393379,0.017303
0.393424,-0.030426
0.393469,-0.038269
0.393515,-0.014465
0.393560,0.000031
0.393605,-0.006989
0.393651,-0.015350
0.393696,-0.011292
0.393741,0.008484
0.393787,0.036926
0.393832,0.045227
0.393878,0.015015
0.393923,-0.027527
0.393968,-0.047363
0.394014,-0.036987
0.394059,-0.000458
0.394104,0.047089
0.394150,0.067505
0.394195,0.037659
0.394240,-0.017365
0.394286,-0.056549
0.394331,-0.057678
0.394376,-0.019165
0.394422,0.030975
0.394467,0.047241
0.394512,0.023865
0.394558,0.000427
0.394603,-0.003113
0.394649,-0.000519
0.394694,0.000641
0.394739,-0.001404
0.394785,-0.012726
0.394830,-0.021881
0.394875,-0.009430
0.394921,0.014709
0.394966,0.024384
0.395011,0.015381
0.395057,0.000793
0.395102,-0.009735
0.395147,-0.008759
0.395193,-0.000031
0.395238,-0.002441
0.395283,-0.016998
0.395329,-0.020447
0.395374,-0.006714
0.395420,0.008026
0.395465,0.016388
0.395510,0.016937
0.395556,0.001923
0.395601,-0.022308
0.395646,-0.031555
0.395692,-0.017548
0.395737,0.005676
0.395782,0.025177
0.395828,0.029663
0.395873,0.011566
0.395918,-0.013031
0.395964,-0.019806
0.396009,-0.010712
0.396054,-0.000885
0.396100,0.006439
0.396145,0.008301
0.396190,0.001892
0.396236,0.001251
0.396281,0.015808
0.396327,0.026642
0.396372,0.013214
0.396417,-0.017731
0.396463,-0.043182
0.396508,-0.041382
0.396553,-0.006073
0.396599,0.036621
0.396644,0.048523
0.396689,0.025391
0.396735,-0.005371
0.396780,-0.024811
0.396825,-0.028259
0.396871,-0.012115
0.396916,0.011749
0.396961,0.019714
0.397007,0.011292
0.397052,0.001587
0.397098,-0.011658
0.397143,-0.028046
0.397188,-0.024292
0.397234,0.005890
0.397279,0.031372
0.397324,0.028015
0.397370,0.007904
0.397415,-0.002869
0.397460,0.007233
0.397506,0.020813
0.397551,0.006439
0.397596,-0.036011
0.397642,-0.063141
0.397687,-0.042419
0.397732,0.007385
0.397778,0.045288
0.397823,0.049500
0.397868,0.021484
0.397914,-0.017944
0.397959,-0.037872
0.398005,-0.027313
0.398050,-0.004242
0.398095,0.012146
0.398141,0.017242
0.398186,0.011780
0.398231,-0.001862
0.398277,-0.015411
0.398322,-0.019379
0.398367,-0.010040
0.398413,0.009277
0.398458,0.025635
0.398503,0.023193
0.398549,0.004486
0.398594,-0.010925
0.398639,-0.013702
0.398685,-0.008850
0.398730,0.001190
0.398776,0.013977
0.398821,0.019562
0.398866,0.010590
0.398912,-0.008759
0.398957,-0.026154
0.399002,-0.027679
0.399048,-0.007507
0.399093,0.022430
0.399138,0.038635
0.399184,0.027588
0.399229,-0.002380
0.399274,-0.030945
0.399320,-0.038910
0.399365,-0.019440
0.399410,0.012299
0.399456,0.029602
0.399501,0.022888
0.399546,0.004913
0.399592,-0.010590
0.399637,-0.017151
0.399683,-0.011230
0.399728,0.000427
0.399773,0.001404
0.399819,-0.009064
0.399864,-0.010223
0.399909,0.009277
0.399955,0.035828
0.400000,0.044098
0.400045,0.015472
0.400091,-0.040436
0.400136,-0.080688
0.400181,-0.065430
0.400227,0.001892
0.400272,0.075562
0.400317,0.102570
0.400363,0.058960
0.400408,-0.035919
0.400454,-0.122589
0.400499,-0.130341
0.400544,-0.040649
0.400590,0.078522
0.400635,0.132324
0.400680,0.090302
0.400726,0.000061
0.400771,-0.068207
0.400816,-0.074982
0.400862,-0.032562
0.400907,0.011780
0.400952,0.025208
0.400998,0.014832
0.401043,0.002350
0.401088,-0.000519
0.401134,0.007507
0.401179,0.014526
0.401224,0.000671
0.401270,-0.031494
0.401315,-0.049377
0.401361,-0.030029
0.401406,0.014221
0.401451,0.054443
0.401497,0.063293
0.401542,0.024445
0.401587,-0.043213
0.401633,-0.086609
0.401678,-0.068787
0.401723,-0.003632
0.401769,0.061676
0.401814,0.080933
0.401859,0.042572
0.401905,-0.014069
0.401950,-0.039032
0.401995,-0.027771
0.402041,-0.007263
0.402086,0.009521
0.402132,0.018738
0.402177,0.013733
0.402222,0.000824
0.402268,-0.006439
0.402313,-0.007202
0.402358,-0.005005
0.402404,0.002380
0.402449,0.011444
0.402494,0.011871
0.402540,0.003723
0.402585,-0.004211
0.402630,-0.008972
0.402676,-0.008698
0.402721,-0.000946
0.402766,0.006226
0.402812,0.004730
0.402857,0.000946
0.402902,-0.000427
0.402948,-0.006134
0.402993,-0.013153
0.403039,-0.007294
0.403084,0.010284
0.403129,0.023926
0.403175,0.022430
0.403220,0.003235
0.403265,-0.022797
0.403311,-0.032288
0.403356,-0.016785
